Prox,Proy,Pany,Excay,Bispy,Tripy,Paly
1150.149595,9471.199219,9639.298828,8627.600586,10024.50195,8366.500488,7946
1150.810271,9623.199219,9545.599609,8565.900391,9999.300781,8318.100586,7972.600098
1151.470865,9517.5,9584.298828,8615.100586,10137.10156,8413.500488,7940.300049
1152.131376,9578.5,9560.099609,8696.200195,10023.50195,8365.200195,7944
1152.791805,9637.199219,9645,8634.200195,10035.90234,8376.100586,7991.300049
1153.45215,9573.298828,9640.400391,8643.900391,10034.80078,8369.600586,7941.300049
1154.112414,9601.398438,9546.798828,8604.5,9964.001953,8306.800293,7938.100098
1154.772594,9621.699219,9574.099609,8526,10058.80078,8374.200195,7955.200195
1155.432692,9586.199219,9613.099609,8606.400391,10034.80078,8359.900391,7961.800049
1156.092708,9678.898438,9698,8658.400391,10120.10156,8379.600586,7957.900146
1156.752641,9654.099609,9650.798828,8663,10188.10156,8423.500488,7988.600098
1157.412491,9739.199219,9621.099609,8700.100586,10182.30078,8394.200195,7957.400146
1158.072259,9621.5,9658.199219,8703.5,10131.40234,8404.500488,7982.700195
1158.731945,9688.199219,9705,8678.300781,10121.70117,8353.300293,7996.100098
1159.391548,9759.099609,9658.199219,8773.600586,10134.80078,8393.200195,7981.5
1160.051069,9848.298828,9666.599609,8601.400391,10062.00195,8360.700195,7979.100098
1160.710507,9706.898438,9736.298828,8723.800781,10148.50195,8417.000488,7988.600098
1161.369863,9753.298828,9725.699219,8711.400391,10144.00195,8414.900391,7986.100098
1162.029137,9754.798828,9618.199219,8677.400391,10197.90234,8405.300293,8001.5
1162.688328,9807.898438,9698.900391,8709.200195,10136.10156,8443.200195,7995.900146
1163.347437,9863.298828,9686.5,8735.900391,10345.70117,8398.500488,8015.5
1164.006464,9821.898438,9751.699219,8687.400391,10264.20117,8416.400391,8012.800049
1164.665408,9796,9832.798828,8753.900391,10274.40234,8413.200195,7998.800049
1165.32427,9811.898438,9729.798828,8746,10323.20117,8441.400391,8007.100098
1165.98305,9854.5,9720.199219,8736,10222.40234,8419.500488,8027.600098
1166.641748,9780.5,9733.798828,8714.5,10259.70117,8430.300293,8028.700195
1167.300363,9770.798828,9741.099609,8750.600586,10327.20117,8423.100586,8009.300049
1167.958897,9835.298828,9786.599609,8740,10220.00195,8375.200195,8036.5
1168.617348,9798,9745.099609,8717.100586,10243.90234,8473.400391,8001.100098
1169.275717,9769.599609,9792.400391,8767.900391,10331.90234,8481.600586,8023.5
1169.934004,9819.199219,9879,8805,10338.60156,8440.900391,8023
1170.592209,9904,9769.798828,8747.300781,10352.10156,8488.000488,8020.700195
1171.250332,9908.298828,9859.400391,8819.600586,10434.80078,8463.600586,8046.800049
1171.908373,9923.298828,9803.400391,8747.900391,10421.10156,8506.500488,8067.300049
1172.566332,9979.398438,9924.5,8836.300781,10485.90234,8557.500488,8036
1173.224209,9988.898438,9862.798828,8787.600586,10393.90234,8512.300293,8039.5
1173.882004,10004.59961,9986.699219,8842.200195,10408.70117,8461.900391,8072.900146
1174.539717,9944.898438,9875.900391,8852.700195,10413.10156,8490.600586,8096.400146
1175.197348,10102.19922,9994.798828,8834.900391,10483.20117,8496.100586,8053.300049
1175.854897,10120.5,9905.5,8871.700195,10598.10156,8492.300293,8088.600098
1176.512364,10040.89844,10023.5,8893.200195,10585.80078,8530.500488,8071
1177.16975,10167.69922,9969.298828,8976.200195,10691.70117,8522.300293,8081.300049
1177.827053,10184.89844,10077,8977.900391,10508.70117,8488.700195,8073
1178.484275,10215.69922,10090.59961,8943.300781,10519.10156,8571.900391,8093.700195
1179.141415,10180.39844,10062.09961,8895.600586,10670.70117,8604.600586,8086.600098
1179.798473,10098.79883,9985.798828,8944.200195,10524.80078,8500.800293,8071.900146
1180.45545,10119.5,9995.5,8943.100586,10534.10156,8530.600586,8092.400146
1181.112344,10193.5,10120.09961,8922.5,10657.90234,8609.500488,8096.600098
1181.769157,10249.69922,10114.59961,8981.700195,10661.70117,8540.200195,8083.400146
1182.425889,10292.39844,10138.19922,9037,10750.40234,8553.000488,8095.100098
1183.082538,10239.5,10168.59961,8978.100586,10777.20117,8604.600586,8104.600098
1183.739106,10200.59961,10110,9005.600586,10701.10156,8595.100586,8128.600098
1184.395593,10358.39844,10295.40039,9076.800781,10852.90234,8622.900391,8120.5
1185.051997,10365.89844,10068.19922,9018.300781,10777.70117,8583.100586,8127.100098
1185.708321,10359.69922,10229.79883,9015.600586,10788.10156,8626.000488,8116
1186.364562,10455.39844,10164,9059.400391,10925.20117,8678.000488,8154.400146
1187.020722,10415.89844,10237.19922,9037.200195,10770.90234,8628.900391,8125.800049
1187.676801,10352.19922,10150.69922,9081.900391,10909.60156,8658.600586,8124.5
1188.332798,10345.19922,10283.40039,9091.100586,10846.10156,8623.700195,8152.800049
1188.988714,10426.09961,10341.90039,9137.800781,10959.20117,8675.300293,8135.900146
1189.644548,10497.39844,10312,9153.200195,10946.20117,8693.500488,8144.900146
1190.3003,10384.79883,10368.59961,9157.5,10991.70117,8632.600586,8140.200195
1190.955972,10514.69922,10239.59961,9205.700195,10925.70117,8653.600586,8171.400146
1191.611561,10485.59961,10359.29883,9085.800781,10934.20117,8660.900391,8146.200195
1192.26707,10519.19922,10269.79883,9188.700195,11062.30078,8634.000488,8115.800049
1192.922497,10524.5,10412.19922,9274.5,11125.00195,8685.700195,8181.800049
1193.577843,10614.09961,10460.40039,9240,11059.70117,8674.400391,8182.5
1194.233108,10577.79883,10372.19922,9236.800781,11177.40234,8722.000488,8190.800049
1194.888291,10563.39844,10380.59961,9298.300781,11188.00195,8649.900391,8175.700195
1195.543393,10635.19922,10437.40039,9248.300781,11152.30078,8712.500488,8159.600098
1196.198413,10658.39844,10470,9242.400391,11289.20117,8706.200195,8176.700195
1196.853353,10732.69922,10531.59961,9365.900391,11237.80078,8745.000488,8186.600098
1197.508211,10731.09961,10492.59961,9331.800781,11308.70117,8689.900391,8202.400146
1198.162988,10656.69922,10588.5,9296.700195,11317.30078,8756.700195,8246.700195
1198.817684,10818.59961,10506.69922,9260.5,11407.00195,8758.600586,8182.900146
1199.472299,10642.09961,10447.40039,9325.300781,11211.30078,8732.400391,8195.5
1200.126833,10771.69922,10604.69922,9386.200195,11303.60156,8754.000488,8205.400146
1200.781286,10724.89844,10506.5,9335,11293.90234,8744.900391,8229.700195
1201.435657,10842.29883,10616.59961,9441.900391,11449.10156,8746.800293,8212.5
1202.089948,10918.59961,10747.29883,9466.900391,11294.30078,8810.600586,8252
1202.744157,10864.59961,10694.5,9398.800781,11424.80078,8788.200195,8230.800049
1203.398285,10971.39844,10631.79883,9473.700195,11580.10156,8830.700195,8231.300049
1204.052333,10996.09961,10684.69922,9536.200195,11523.90234,8793.600586,8272
1204.706299,11072.59961,10724.40039,9501.800781,11562.20117,8798.900391,8258.400146
1205.360185,11034.89844,10838.69922,9513.5,11706.70117,8793.200195,8244
1206.013989,11079.09961,10823,9512.700195,11644.80078,8842.900391,8282
1206.667713,11138.79883,10757.29883,9526.600586,11762.90234,8880.900391,8242.5
1207.321356,10953.39844,10870.29883,9557.400391,11704.10156,8813.200195,8261.600098
1207.974918,11099,10738.69922,9598.700195,11806.00195,8910,8260.300049
1208.628399,11164.79883,10868.19922,9673.599609,11744.70117,8846.900391,8304.700195
1209.281799,11160.69922,10878.69922,9629.600586,11692.70117,8950.100586,8246.800049
1209.935119,11088.39844,10932.09961,9684.099609,11778.10156,8846.700195,8277.900146
1210.588357,11249.39844,10998.29883,9618.700195,11892.40234,8945.900391,8297.700195
1211.241515,11228.09961,10881.19922,9694.300781,11767.80078,8881.5,8290.400146
1211.894592,11171.89844,10972.59961,9638.300781,11769.40234,8894.900391,8304
1212.547589,11197.09961,10912.09961,9665.200195,11738.60156,8879.800781,8321.900146
1213.200505,11257,10898.79883,9642.200195,11813.40234,8888.800781,8301.900146
1213.85334,11306.59961,10842.90039,9675.5,11769.70117,8946.300781,8306.100098
1214.506094,11224,10885.69922,9598.100586,11708.70117,8934.700195,8299.5
1215.158768,11273,10970.19922,9699.300781,12024.20117,8899.600586,8289.900146
1215.811361,11283.5,10973.19922,9643.100586,11914.80078,8888.400391,8317.800049
1216.463874,11358.79883,11004.69922,9706.300781,11914.80078,8895.400391,8317.5
1217.116306,11374.59961,11009.5,9683.701172,11864.10156,8929.5,8335.200195
1217.768657,11492.09961,11094.19922,9786.701172,12120.80078,8978.700195,8345.700195
1218.420928,11524.29883,11143.5,9803.400391,12179.40234,8956.100586,8350.200195
1219.073118,11586.39844,11090.09961,9815.800781,12249.20117,8912.600586,8352.900146
1219.725228,11533.19922,11233.79883,9751.400391,12161.80078,8957.600586,8366.100098
1220.377258,11559.79883,11036.90039,9751.701172,12002.70117,8919.200195,8367.800049
1221.029207,11502.39844,11024.40039,9678.900391,11934.60156,8983.5,8383.700195
1221.681075,11539.89844,11093.90039,9878.800781,12098.80078,8939.200195,8383.200195
1222.332864,11512.79883,11136,9824.201172,12126.70117,8975.700195,8377.600098
1222.984571,11697.29883,11025.69922,9927.800781,12130.50195,8961.200195,8377.700195
1223.636199,11556.69922,11135.59961,9862.201172,12242.00195,9015.800781,8392.600098
1224.287746,11564.5,11076.79883,9790.800781,12076.40234,8969.800781,8349.600098
1224.939213,11634.89844,11079.90039,9871.599609,12166.20117,8985.100586,8394.300049
1225.590599,11645.59961,11108.09961,9810,12064.30078,8870.200195,8371.800049
1226.241905,11529.29883,11073.19922,9814.599609,12033.30078,8966.400391,8378
1226.893131,11647.39844,11185.5,9819.300781,12020.70117,8952.5,8401.700195
1227.544277,11645.29883,11029.69922,9757.599609,12043.90234,8966.700195,8378.200195
1228.195343,11617.69922,11143.79883,9863.599609,12111.30078,8948.400391,8447.5
1228.846328,11730.5,11117.5,9817,12238.90234,8979.300781,8423.800049
1229.497233,11654.79883,11116.90039,9916.099609,12060.90234,9015.300781,8415.300049
1230.148058,11758.29883,11143.5,9906.800781,12103.10156,8980.200195,8403.700195
1230.798803,11759,11118.79883,9913.599609,12164.20117,8976.900391,8427
1231.449467,11713.89844,11087.69922,9850.099609,12101.60156,8986.5,8429
1232.100052,11831.69922,11096.59961,9860.900391,12145.90234,8976.600586,8415
1232.750556,11782.79883,11059.5,9866.300781,12096.10156,8934.700195,8429.300049
1233.400981,11772.19922,11115,9782.300781,12121.90234,8983.900391,8439.100098
1234.051325,11661.29883,11132.19922,9816.5,11930.30078,8954.700195,8436.300049
1234.70159,11639.29883,11129.69922,9898.400391,12086.90234,8959.5,8416.300049
1235.351774,11803.19922,10994.90039,9803.400391,11965.80078,8948.900391,8410.900146
1236.001879,11852.59961,11096.5,9857,12268.20117,9004.700195,8434.600098
1236.651903,11830.59961,11134.90039,9898.5,12107.70117,9011.900391,8449.400146
1237.301848,11862,11096.5,9884.599609,12123.00195,8996,8441
1237.951713,11819.79883,11057,9779.400391,12114.80078,8961.5,8430.400146
1238.601497,11937.89844,11175.19922,9871.900391,12132.50195,8983.5,8461.900146
1239.251202,11838.79883,11023.09961,9816.099609,12046.50195,8999.200195,8473.800049
1239.900827,11899,11082.90039,9823.400391,12140.20117,9036.900391,8451.200195
1240.550373,11857,11154.19922,9952,12097.60156,8976.700195,8466.5
1241.199838,11912.5,11155.90039,9956.400391,11970.60156,8974.5,8476.800049
1241.849224,11886.79883,11187.19922,9921,12082.80078,8971.200195,8466.200195
1242.49853,11927.19922,11201.90039,9866.800781,12147.00195,9030.300781,8483.800049
1243.147756,12009.59961,11211.90039,9939.701172,12156.00195,9026.600586,8487.400146
1243.796902,12009.69922,11205,9980.400391,12134.40234,8988.100586,8504.5
1244.445969,11970.79883,11134.40039,9944.900391,12131.20117,9012.800781,8463.900146
1245.094956,12020.69922,11075.09961,9925.800781,12086.10156,8966.800781,8450.300049
1245.743864,11897.09961,11081.19922,9847.300781,12123.10156,8994.5,8438.400146
1246.392692,12101.29883,11173.5,9898.201172,12161.50195,8962.300781,8488.5
1247.04144,12050.09961,11149.29883,9950.400391,12133.30078,8993.700195,8456.800049
1247.690108,12017.59961,11178.19922,9986.300781,12226.90234,9054.100586,8476.100098
1248.338697,12018.79883,11231.09961,9950.5,12176.70117,9054.600586,8488.5
1248.987207,12087.59961,11083.90039,9896.599609,12220.70117,9038.5,8525.600098
1249.635637,12104.69922,11117.5,9999.400391,12246.40234,9014.200195,8514.400146
1250.283987,12035.89844,11312.40039,9915.701172,12221.60156,9013.700195,8511
1250.932258,12094.39844,11185.40039,9983.5,12120.50195,9019.5,8510
1251.580449,12103,11166.79883,9970.201172,12166.00195,9069.900391,8537.200195
1252.228561,12113,11079,9864.5,12203.60156,9022.700195,8559.600098
1252.876594,12222,11163.90039,10006.20117,12273.50195,8957.100586,8520.600098
1253.524547,12255,11274.19922,10027.30078,12085.80078,9063.800781,8530.400146
1254.172421,12234.09961,11136.59961,10002.70117,12144.10156,9001.5,8537.200195
1254.820215,12197.5,11258.40039,9965.701172,12360.80078,9037.700195,8546.900146
1255.46793,12246.29883,11179.79883,9953.201172,12257.80078,9082.200195,8567.600098
1256.115566,12251.19922,11203.09961,10032.20117,12184.10156,9005.800781,8527.600098
1256.763122,12256.89844,11234.29883,10016.90039,12367.30078,9112.900391,8553.400146
1257.410599,12384.19922,11270.59961,10055.09961,12219.40234,9106.100586,8533.900146
1258.057997,12408.5,11344.79883,10062.30078,12388.80078,9084.200195,8556.700195
1258.705316,12455.39844,11281.59961,10121.30078,12352.30078,9053.400391,8564
1259.352555,12465.29883,11435.90039,10118.70117,12552.30078,9071.700195,8610.800049
1259.999715,12461.59961,11369.69922,10077.09961,12545.20117,9130.800781,8611.600098
1260.646796,12492.5,11431.79883,10103.90039,12493.90234,9151.600586,8594.600098
1261.293798,12458,11386.59961,10147.90039,12541.90234,9077.600586,8574.600098
1261.940721,12481.59961,11287.19922,10071.70117,12530.00195,9115.700195,8616.600098
1262.587564,12465.09961,11415.79883,10129.5,12423.10156,9125,8602.200195
1263.234329,12545.09961,11402.79883,10093.09961,12462.60156,9093.800781,8632.700195
1263.881014,12586.09961,11419.79883,10125.20117,12485.50195,9127.5,8624.900146
1264.527621,12608.09961,11332.19922,10160.09961,12536.60156,9101.100586,8607.600098
1265.174148,12689.09961,11413.90039,10112.30078,12592.20117,9166,8597.600098
1265.820596,12589.29883,11405.79883,10115.5,12515.50195,9147.5,8622.100098
1266.466965,12559.89844,11465.40039,10115.59961,12514.40234,9136.5,8638.5
1267.113255,12636.5,11480.59961,10253.59961,12576.40234,9116.200195,8650.800049
1267.759467,12762.09961,11491.40039,10178.20117,12624.80078,9151.400391,8648.5
1268.405599,12725.29883,11457.69922,10224.80078,12650.90234,9142.400391,8666
1269.051653,12747.79883,11544.79883,10252.30078,12714.20117,9158.200195,8644.300049
1269.697627,12695.19922,11484.5,10183,12645.80078,9127.5,8661.600098
1270.343523,12792.19922,11502.09961,10243.09961,12754.70117,9164,8671.600098
1270.989339,12841.09961,11513.40039,10326.09961,12866.40234,9163.300781,8658.400146
1271.635077,12802.89844,11495.19922,10290.5,12888.20117,9233.900391,8669.800049
1272.280737,12843.19922,11534.79883,10361,12913.70117,9232.5,8650
1272.926317,12898.69922,11589,10321.90039,12943.50195,9255,8673.200195
1273.571818,12995.59961,11697.79883,10344.59961,12836.20117,9132.5,8708.400146
1274.217241,13011.19922,11719.59961,10402.20117,12885.90234,9211.600586,8683.200195
1274.862585,13011.59961,11633.90039,10391,12856.90234,9257.900391,8701.700195
1275.507851,12931.79883,11711.19922,10430.09961,12897.70117,9233.5,8733
1276.153037,12979.89844,11675,10385.09961,13022.80078,9235.200195,8683.400146
1276.798145,13048.5,11770.19922,10328.20117,12954.50195,9251.400391,8713.200195
1277.443175,13102.5,11675.69922,10447.5,13063.60156,9217.600586,8717
1278.088125,13048.09961,11851.19922,10414.40039,13045.70117,9237.100586,8738.800049
1278.732997,13061.69922,11721.09961,10460.20117,13128.60156,9247.5,8755.300049
1279.377791,13158,11706.59961,10595.80078,13051.30078,9262.5,8736.900146
1280.022506,13178.79883,11856.40039,10444,13081.90234,9256.300781,8717.400146
1280.667142,13210.09961,11768.59961,10428,13236.00195,9340.800781,8729.700195
1281.3117,13200,11911.79883,10529.80078,13183.70117,9317,8739.200195
1281.956179,13250.69922,11874.90039,10560.09961,13246.60156,9302,8742.900146
1282.60058,13226.89844,11847,10589.40039,13206.80078,9316.600586,8757.300049
1283.244902,13258,11881.09961,10525,13157.10156,9336.600586,8761.400146
1283.889146,13301.39844,11892.19922,10590.40039,13214.10156,9349,8826.200195
1284.533312,13211.5,11873.5,10539.80078,13081.90234,9303.400391,8777.700195
1285.177399,13306.09961,11837.79883,10464.40039,13193.20117,9288.700195,8752.100098
1285.821408,13220.39844,11839.09961,10499.90039,13238.90234,9364.700195,8758.900146
1286.465338,13287.59961,11890,10489.5,13128.20117,9255.200195,8816.300049
1287.10919,13390.5,12001.59961,10599.80078,13303.60156,9385.700195,8793.100098
1287.752963,13444.89844,11929.59961,10631.40039,13423.50195,9362.800781,8803.600098
1288.396659,13490.89844,11982.40039,10617.5,13410.60156,9390.400391,8830
1289.040276,13528.69922,11953.40039,10651.30078,13511.70117,9420.900391,8807
1289.683814,13471.29883,12044.5,10662.30078,13513.90234,9366.600586,8796.100098
1290.327275,13510.69922,12053.19922,10617.5,13376.40234,9350.300781,8853.900146
1290.970657,13523.79883,12095.29883,10701.40039,13473.80078,9418.200195,8812.800049
1291.613961,13582.69922,12099.5,10745.40039,13609.00195,9362.700195,8821
1292.257187,13638.5,12172.09961,10648.09961,13583.30078,9416.800781,8849.900146
1292.900335,13599.5,12191.69922,10668.5,13615.30078,9390,8828.400146
1293.543404,13561.09961,12003.09961,10685.70117,13595.90234,9400.5,8884.300049
1294.186396,13622.69922,12208.69922,10711,13542.50195,9419.900391,8880.5
1294.829309,13664.29883,12238.69922,10817.59961,13636.50195,9431.900391,8912.300049
1295.472144,13693.19922,12268.29883,10750.40039,13735.20117,9459.5,8874.900146
1296.114901,13691.19922,12129.19922,10789.20117,13802.90234,9407.300781,8905.200195
1296.757581,13741.89844,12202.5,10873.09961,13788.20117,9486.300781,8894.300049
1297.400182,13750.39844,12168.69922,10748.80078,13629.80078,9424.5,8897.800049
1298.042705,13893.09961,12201.69922,10874.40039,13886.40234,9428.400391,8894.900146
1298.68515,13801.79883,12212.90039,10806,13769.40234,9511.300781,8914
1299.327517,13802.89844,12219.79883,10885,13806.00195,9499.900391,8909.100098
1299.969806,13789.19922,12287.79883,10813.80078,13780.10156,9431.400391,8934.300049
1300.612017,13805.09961,12185.40039,10870.80078,13640.10156,9506.200195,8921
1301.254151,13795.39844,12285.59961,10821.80078,13735.80078,9436.900391,8952.300049
1301.896206,13752,12274.69922,10847.09961,13754.90234,9479.200195,8946.700195
1302.538184,13924.09961,12265.29883,10850.30078,13783.80078,9549.400391,8951.200195
1303.180083,13873.09961,12284.40039,10970.30078,13830.00195,9473,8946.700195
1303.821905,13883.79883,12266.5,10840.70117,13813.80078,9454.900391,8969
1304.463649,13888.5,12439.90039,10825.70117,13913.10156,9481.700195,8958.700195
1305.105316,14037.19922,12345.40039,10864.20117,13902.10156,9548.400391,8974.400146
1305.746904,13977.5,12431.90039,10882.90039,13986.60156,9535.300781,8973.5
1306.388415,14117.29883,12333.40039,10825,14024.30078,9506.200195,8975
1307.029848,14004.69922,12542.69922,10803.20117,13924.30078,9567.200195,9005.600098
1307.671204,14066.59961,12408.79883,11019.40039,14045.30078,9549,8996.5
1308.312481,14222.79883,12487.5,10988.80078,14163.00195,9531.900391,9029.600098
1308.953681,14187.59961,12519.5,11083.80078,14116.20117,9581,9019.400146
1309.594804,14161.19922,12510.69922,10992.40039,14069.50195,9508.300781,9053
1310.235848,14261.29883,12497.59961,10964,14137.40234,9540.200195,9045.100098
1310.876816,14115.59961,12464.59961,11003.40039,14060.10156,9529.800781,9033.700195
1311.517705,14231.09961,12435.59961,11017.30078,14125.40234,9564,9049.900146
1312.158517,14281,12492.19922,11115.5,14182.10156,9562.600586,9059.100098
1312.799252,14273.5,12551.19922,11029.80078,14233.70117,9562.400391,9047.800049
1313.439909,14323.5,12583.5,11078.5,14220.00195,9577.100586,9060.400146
1314.080488,14388.59961,12567.5,11114.80078,14182.90234,9556.400391,9088.700195
1314.72099,14365.09961,12578,11128.80078,14288.00195,9588.100586,9089.900146
1315.361414,14457.69922,12596.19922,11024.09961,14276.00195,9619.300781,9117.800293
1316.001761,14460.89844,12556.29883,11123.09961,14381.10156,9598,9109.700195
1316.642031,14536.19922,12621.19922,11085.80078,14165.30078,9618.600586,9094.300049
1317.282223,14486.79883,12622.19922,11148.20117,14322.10156,9633.800781,9129.600098
1317.922338,14356.89844,12530.59961,11170.59961,14308.90234,9596.300781,9140.800293
1318.562375,14522.19922,12688.90039,11234.20117,14390.70117,9626.800781,9098.800049
1319.202335,14611.19922,12681.5,11152.30078,14217.40234,9649.900391,9125
1319.842218,14601.29883,12737.69922,11193.80078,14450.80078,9641.700195,9168.600098
1320.482024,14642.69922,12736.69922,11152.5,14473.60156,9671.600586,9136.800293
1321.121752,14678,12800.59961,11265.09961,14486.60156,9688.400391,9169.700195
1321.761403,14699.69922,12766.40039,11088.80078,14315.10156,9664.100586,9153.200195
1322.400976,14634.89844,12830.69922,11263.20117,14429.10156,9687.100586,9161.700195
1323.040473,14590.29883,12713.69922,11103.5,14283.20117,9632.5,9170
1323.679892,14770,12754.29883,11154.90039,14454.60156,9660.400391,9151.399902
1324.319234,14561.89844,12645.19922,11170,14457.90234,9679.300781,9139.899902
1324.958499,14703.89844,12784.90039,11162.90039,14584.70117,9674,9143.899902
1325.597687,14704.09961,12819.09961,11171.90039,14491.90234,9688.200195,9193.800293
1326.236797,14756.89844,12709.19922,11192.90039,14558.50195,9648.5,9194.899902
1326.875831,14752,12757.40039,11132.40039,14414.40234,9684,9209.200195
1327.514787,14752.5,12828.90039,11128.40039,14474.30078,9658.100586,9165.700195
1328.153666,14733.29883,12775.09961,11175.40039,14406.00195,9721,9190.200195
1328.792469,14728.19922,12659.09961,11192.70117,14433.00195,9638.400391,9221.800293
1329.431194,14794,12691.90039,11104.70117,14420.70117,9706.100586,9177.5
1330.069842,14731.5,12717.40039,11122.59961,14325.00195,9636.700195,9206.200195
1330.708413,14704.5,12636.69922,11165.70117,14357.80078,9622.300781,9203.399902
1331.346908,14727.19922,12705,11225,14438.20117,9692.600586,9189
1331.985325,14746.09961,12735.59961,11157.30078,14415.10156,9644.900391,9220.300293
1332.623665,14849.5,12759.59961,11197.59961,14433.20117,9650.600586,9200.5
1333.261929,14857.69922,12859.69922,11259.70117,14470.30078,9670.200195,9250
1333.900116,14899.19922,12825.09961,11209.09961,14457.80078,9674.200195,9229
1334.538225,14844.89844,12724,11188,14447.60156,9597.700195,9225.5
1335.176258,14842.79883,12746.29883,11202.59961,14526.90234,9674.400391,9190.800293
1335.814214,14898.89844,12751.5,11075.30078,14404.20117,9634.5,9237.600098
1336.452093,14827.79883,12669.40039,11154.90039,14303.30078,9585.900391,9214.399902
1337.089896,14892.19922,12673.19922,11150.5,14306.30078,9669.200195,9245.399902
1337.727622,14819.79883,12666.40039,11205.09961,14427.60156,9664.300781,9212
1338.365271,14854.39844,12794.5,11282.59961,14474.70117,9637,9210.600098
1339.002843,14789.69922,12573.40039,11167.70117,14333.30078,9716,9200.899902
1339.640338,14870.29883,12722.19922,11112.70117,14276.20117,9671.200195,9225.5
1340.277757,14937.69922,12889.40039,11197.59961,14519.80078,9662.5,9209.600098
1340.915099,14865.5,12783.40039,11331.5,14390.80078,9688.300781,9240.5
1341.552365,14961.29883,12706.90039,11185.40039,14458.30078,9647.600586,9216.300293
1342.189553,14888.09961,12830.19922,11291.70117,14567.50195,9651,9186.700195
1342.826666,15000,12690.19922,11142.80078,14447.30078,9679.600586,9209.100098
1343.463701,14898,12751.09961,11172.70117,14485.90234,9679.400391,9232.200195
1344.10066,14883.19922,12821.40039,11223.20117,14492.40234,9620.900391,9223.100098
1344.737543,14778.59961,12753.59961,11159.59961,14526.00195,9596.400391,9186.700195
1345.374349,14842.79883,12687,11088.59961,14159.40234,9665.400391,9205.600098
1346.011078,14785.29883,12720.59961,11128.5,14360.10156,9653.800781,9201.399902
1346.647731,14759,12729.59961,11057.5,14367.00195,9615.100586,9202.600098
1347.284308,14738.29883,12660.59961,11117.90039,14352.40234,9724.600586,9225.399902
1347.920808,14917.39844,12646.40039,11232.80078,14344.30078,9695.700195,9204
1348.557231,14869.39844,12801.59961,11145.40039,14317.80078,9589.400391,9243.899902
1349.193578,14810,12648.19922,11187.90039,14475.50195,9681.300781,9208.899902
1349.829849,14907.09961,12741.09961,11158.90039,14485.70117,9709.5,9207
1350.466044,14930.69922,12725.09961,11191.59961,14350.50195,9651.100586,9208.800293
1351.102162,14849.19922,12834.29883,11248.5,14439.00195,9684.400391,9206.700195
1351.738203,14853.69922,12760.29883,11167.90039,14362.10156,9628.400391,9205.800293
1352.374169,14822.19922,12811.40039,11141.80078,14543.80078,9619.800781,9232.899902
1353.010058,14808.69922,12824.90039,11099.59961,14324.20117,9633.300781,9189.600098
1353.645871,14843.09961,12741.90039,11176.09961,14439.60156,9650.100586,9182.899902
1354.281607,14816.79883,12694.79883,11182.90039,14350.90234,9661,9195
1354.917267,14845.29883,12713.40039,11160.5,14500.00195,9620.200195,9185.800293
1355.552852,14889,12838.19922,11195.59961,14503.30078,9636.800781,9192.100098
1356.188359,14911.5,12918.79883,11264.30078,14550.60156,9663.600586,9212.300293
1356.823791,14984.89844,12934.79883,11251,14475.60156,9618.5,9198.200195
1357.459147,14745.39844,12833.29883,11308,14629.80078,9712.800781,9192.5
1358.094426,14829.09961,12916,11254.80078,14576.60156,9679,9201.399902
1358.729629,14798.79883,12830.79883,11258.40039,14432.70117,9720.600586,9219.200195
1359.364757,14885.29883,12765.19922,11174.40039,14493.40234,9630.700195,9197.899902
1359.999808,14813.69922,12822.40039,11296.5,14470.50195,9681.600586,9205.800293
1360.634783,14868.79883,12756.29883,11196.5,14435.20117,9643.700195,9167.899902
1361.269682,14769.89844,12688.59961,11185.5,14302.30078,9579.100586,9146.300293
1361.904505,14859.89844,12742.59961,11158.09961,14404.20117,9605.300781,9176.899902
1362.539251,14782.09961,12721.90039,11242.09961,14461.70117,9622.900391,9174.600098
1363.173922,14825.29883,12812.29883,11244.59961,14594.90234,9650.400391,9161.5
1363.808517,14886.39844,12853,11309.09961,14449.40234,9662.400391,9187
1364.443036,14875.29883,12850.90039,11231.90039,14556.10156,9667.100586,9166.700195
1365.07748,14875.19922,12788.09961,11265.09961,14514.90234,9685.900391,9194
1365.711847,14801.89844,12803.59961,11258.59961,14605.60156,9662.700195,9164.5
1366.346138,14788.09961,12841.40039,11307.20117,14514.20117,9645,9189.300293
1366.980354,14741.69922,12894.69922,11296.70117,14545.70117,9662.900391,9155.300293
1367.614493,14733.79883,12844,11281.5,14411.30078,9652.400391,9152.600098
1368.248557,14801.39844,12848.59961,11256.5,14372.90234,9660.700195,9169
1368.882545,14762.19922,12968.90039,11292.5,14519.00195,9671.800781,9158.600098
1369.516457,14863.39844,13020.5,11388.40039,14636.00195,9695.5,9146.800293
1370.150293,14714.29883,12950.40039,11370.09961,14563.90234,9697.300781,9163.200195
1370.784054,14773.59961,12912.40039,11304.5,14623.30078,9677.400391,9202.200195
1371.417739,14750,12827.40039,11185.40039,14434.60156,9655.400391,9153.100098
1372.051348,14724.69922,12981.90039,11301.70117,14634.00195,9658.100586,9138.100098
1372.684882,14709.09961,12925.40039,11262.70117,14638.40234,9682.400391,9149
1373.318339,14824.5,12871.90039,11333.90039,14599.60156,9681.200195,9119
1373.951722,14742.59961,12930.5,11329.90039,14486.50195,9690.800781,9145.899902
